YEAR,MONTH,DAY_OF_WEEK,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,FLIGHTS,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,TOTAL_ADD_GTIME,DIV_AIRPORT_LANDINGS
2018,10,1,19393,802,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,905,903,-2,0,0,-1,0900-0959,10,913,1430,3,1450,1433,-17,0,0,-2,1400-1459,0,,0,225,210,1,1670,,,,,,,0
2018,10,1,19393,3744,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,1500,1458,-2,0,0,-1,1500-1559,8,1506,2017,3,2045,2020,-25,0,0,-2,2000-2059,0,,0,225,202,1,1670,,,,,,,0
2018,10,1,19393,1019,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,1800,1802,2,2,0,0,1800-1859,7,1809,2029,3,2045,2032,-13,0,0,-1,2000-2059,0,,0,105,90,1,580,,,,,,,0
2018,10,1,19393,1499,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,950,947,-3,0,0,-1,0900-0959,12,959,1220,3,1235,1223,-12,0,0,-1,1200-1259,0,,0,105,96,1,580,,,,,,,0
2018,10,1,19393,3635,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,1150,1151,1,1,0,0,1100-1159,11,1202,1422,1,1430,1423,-7,0,0,-1,1400-1459,0,,0,100,92,1,580,,,,,,,0
2018,10,1,19393,3998,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,655,652,-3,0,0,-1,0600-0659,6,658,921,3,940,924,-16,0,0,-2,0900-0959,0,,0,105,92,1,580,,,,,,,0
2018,10,1,19393,5432,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,1340,1354,14,14,0,0,1300-1359,14,1408,1629,2,1625,1631,6,6,0,0,1600-1659,0,,0,105,97,1,580,,,,,,,0
2018,10,1,19393,4596,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,82,1420,1444,24,24,1,1,1400-1459,7,1451,1546,6,1540,1552,12,12,0,0,1500-1559,0,,0,80,68,1,349,,,,,,,0
2018,10,1,19393,6013,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,82,910,907,-3,0,0,-1,0900-0959,23,930,1022,5,1025,1027,2,2,0,0,1000-1059,0,,0,75,80,1,349,,,,,,,0
2018,10,1,19393,6015,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,82,1735,1742,7,7,0,0,1700-1759,8,1750,1848,6,1845,1854,9,9,0,0,1800-1859,0,,0,70,72,1,349,,,,,,,0
2018,10,1,19393,2885,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,12191,1219102,31453,HOU,"Houston, TX",TX,Texas,74,1240,1239,-1,0,0,-1,1200-1259,9,1248,1536,3,1540,1539,-1,0,0,-1,1500-1559,0,,0,120,120,1,759,,,,,,,0
2018,10,1,19393,3939,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,12191,1219102,31453,HOU,"Houston, TX",TX,Texas,74,640,640,0,0,0,0,0600-0659,9,649,932,6,940,938,-2,0,0,-1,0900-0959,0,,0,120,118,1,759,,,,,,,0
2018,10,1,19393,4025,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,12191,1219102,31453,HOU,"Houston, TX",TX,Texas,74,1555,1610,15,15,1,1,1500-1559,10,1620,1903,3,1850,1906,16,16,1,1,1800-1859,0,,0,115,116,1,759,2,0,1,0,13,,0
2018,10,1,19393,1642,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,12889,1288903,32211,LAS,"Las Vegas, NV",NV,Nevada,85,1040,1037,-3,0,0,-1,1000-1059,7,1044,1053,4,1115,1057,-18,0,0,-2,1100-1159,0,,0,95,80,1,486,,,,,,,0
2018,10,1,19393,3271,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,12889,1288903,32211,LAS,"Las Vegas, NV",NV,Nevada,85,1615,1614,-1,0,0,-1,1600-1659,12,1626,1641,5,1645,1646,1,1,0,0,1600-1659,0,,0,90,92,1,486,,,,,,,0
2018,10,1,19393,4816,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,12889,1288903,32211,LAS,"Las Vegas, NV",NV,Nevada,85,605,601,-4,0,0,-1,0600-0659,11,612,625,3,635,628,-7,0,0,-1,0600-0659,0,,0,90,87,1,486,,,,,,,0
2018,10,1,19393,6095,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,12889,1288903,32211,LAS,"Las Vegas, NV",NV,Nevada,85,2130,2123,-7,0,0,-1,2100-2159,7,2130,2140,6,2155,2146,-9,0,0,-1,2100-2159,0,,0,85,83,1,486,,,,,,,0
2018,10,1,19393,555,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,91,1710,1708,-2,0,0,-1,1700-1759,17,1725,1757,8,1815,1805,-10,0,0,-1,1800-1859,0,,0,125,117,1,677,,,,,,,0
2018,10,1,19393,3858,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,91,545,541,-4,0,0,-1,0001-0559,8,549,631,7,645,638,-7,0,0,-1,0600-0659,0,,0,120,117,1,677,,,,,,,0
2018,10,1,19393,5757,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,13198,1319801,33198,MCI,"Kansas City, MO",MO,Missouri,64,1720,2119,239,239,1,12,1700-1759,6,2125,2352,5,2005,2357,232,232,1,12,2000-2059,0,,0,105,98,1,718,0,0,0,0,232,,0
2018,10,1,19393,538,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,41,1705,1756,51,51,1,3,1700-1759,7,1803,2112,2,2040,2114,34,34,1,2,2000-2059,0,,0,155,138,1,1121,0,0,0,0,34,,0
2018,10,1,19393,4837,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,41,705,708,3,3,0,0,0700-0759,14,722,1029,3,1045,1032,-13,0,0,-1,1000-1059,0,,0,160,144,1,1121,,,,,,,0
2018,10,1,19393,792,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,13796,1379608,32457,OAK,"Oakland, CA",CA,California,91,815,809,-6,0,0,-1,0800-0859,11,820,923,5,940,928,-12,0,0,-1,0900-0959,0,,0,145,139,1,889,,,,,,,0
2018,10,1,19393,5673,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,13796,1379608,32457,OAK,"Oakland, CA",CA,California,91,1125,1221,56,56,1,3,1100-1159,10,1231,1332,5,1250,1337,47,47,1,3,1200-1259,0,,0,145,136,1,889,0,0,0,0,47,,0
2018,10,1,19393,5753,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,13796,1379608,32457,OAK,"Oakland, CA",CA,California,91,1915,1915,0,0,0,0,1900-1959,8,1923,2024,5,2035,2029,-6,0,0,-1,2000-2059,0,,0,140,134,1,889,,,,,,,0
2018,10,1,19393,5516,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,92,1020,1017,-3,0,0,-1,1000-1059,7,1024,1201,3,1215,1204,-11,0,0,-1,1200-1259,0,,0,175,167,1,1111,,,,,,,0
2018,10,1,19393,1415,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,81,945,944,-1,0,0,-1,0900-0959,8,952,946,3,1005,949,-16,0,0,-2,1000-1059,0,,0,80,65,1,328,,,,,,,0
2018,10,1,19393,2782,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,81,1410,1424,14,14,0,0,1400-1459,8,1432,1427,4,1430,1431,1,1,0,0,1400-1459,0,,0,80,67,1,328,,,,,,,0
2018,10,1,19393,2863,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,81,700,702,2,2,0,0,0700-0759,17,719,715,5,720,720,0,0,0,0,0700-0759,0,,0,80,78,1,328,,,,,,,0
2018,10,1,19393,4114,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,81,1935,1931,-4,0,0,-1,1900-1959,25,1956,1954,5,1950,1959,9,9,0,0,1900-1959,0,,0,75,88,1,328,,,,,,,0
2018,10,1,19393,5500,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,81,1625,1630,5,5,0,0,1600-1659,5,1635,1633,3,1640,1636,-4,0,0,-1,1600-1659,0,,0,75,66,1,328,,,,,,,0
2018,10,1,19393,6315,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,81,1120,1126,6,6,0,0,1100-1159,11,1137,1134,4,1140,1138,-2,0,0,-1,1100-1159,0,,0,80,72,1,328,,,,,,,0
2018,10,1,19393,19,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,14679,1467903,33570,SAN,"San Diego, CA",CA,California,91,1505,1551,46,46,1,3,1500-1559,9,1600,1627,4,1555,1631,36,36,1,2,1500-1559,0,,0,110,100,1,628,0,0,0,0,36,,0
2018,10,1,19393,4832,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,86,14679,1467903,33570,SAN,"San Diego, CA",CA,California,91,610,616,6,6,0,0,0600-0659,9,625,656,2,700,658,-2,0,0,-1,0700-0759,0,,0,110,102,1,628,,,,,,,0
2018,10,1,19393,824,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,805,801,-4,0,0,-1,0800-0859,12,813,907,4,920,911,-9,0,0,-1,0900-0959,0,,0,75,70,1,289,,,,,,,0
2018,10,1,19393,1758,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,605,601,-4,0,0,-1,0600-0659,7,608,703,3,720,706,-14,0,0,-1,0700-0759,0,,0,75,65,1,289,,,,,,,0
2018,10,1,19393,2790,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,925,928,3,3,0,0,0900-0959,6,934,1027,4,1040,1031,-9,0,0,-1,1000-1059,0,,0,75,63,1,289,,,,,,,0
2018,10,1,19393,3292,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,1315,1308,-7,0,0,-1,1300-1359,8,1316,1414,3,1435,1417,-18,0,0,-2,1400-1459,0,,0,80,69,1,289,,,,,,,0
2018,10,1,19393,3376,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,1105,1101,-4,0,0,-1,1100-1159,10,1111,1204,2,1220,1206,-14,0,0,-1,1200-1259,0,,0,75,65,1,289,,,,,,,0
2018,10,1,19393,4898,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,1710,1707,-3,0,0,-1,1700-1759,9,1716,1812,3,1825,1815,-10,0,0,-1,1800-1859,0,,0,75,68,1,289,,,,,,,0
2018,10,1,19393,5153,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,82,1850,1849,-1,0,0,-1,1800-1859,9,1858,2041,4,2050,2045,-5,0,0,-1,2000-2059,0,,0,240,236,1,1610,,,,,,,0
2018,10,1,19393,390,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,33,705,705,0,0,0,0,0700-0759,9,714,943,11,955,954,-1,0,0,-1,0900-0959,0,,0,170,169,1,1073,,,,,,,0
2018,10,1,19393,2776,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,41,630,625,-5,0,0,-1,0600-0659,12,637,737,7,735,744,9,9,0,0,0700-0759,0,,0,125,139,1,717,,,,,,,0
2018,10,1,19393,4197,10257,1025702,30257,ALB,"Albany, NY",NY,New York,22,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,41,1655,1652,-3,0,0,-1,1600-1659,8,1700,1752,23,1805,1815,10,10,0,0,1800-1859,0,,0,130,143,1,717,,,,,,,0
2018,10,1,19393,988,10279,1027903,30279,AMA,"Amarillo, TX",TX,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,1605,1615,10,10,0,0,1600-1659,8,1623,1711,2,1720,1713,-7,0,0,-1,1700-1759,0,,0,75,58,1,323,,,,,,,0
2018,10,1,19393,1913,10279,1027903,30279,AMA,"Amarillo, TX",TX,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,605,603,-2,0,0,-1,0600-0659,7,610,700,5,720,705,-15,0,0,-1,0700-0759,0,,0,75,62,1,323,,,,,,,0
2018,10,1,19393,5226,10279,1027903,30279,AMA,"Amarillo, TX",TX,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,1045,1047,2,2,0,0,1000-1059,11,1058,1150,6,1155,1156,1,1,0,0,1100-1159,0,,0,70,69,1,323,,,,,,,0
2018,10,1,19393,6984,10279,1027903,30279,AMA,"Amarillo, TX",TX,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,1830,1825,-5,0,0,-1,1800-1859,6,1831,1919,2,1940,1921,-19,0,0,-2,1900-1959,0,,0,70,56,1,323,,,,,,,0
2018,10,1,19393,6822,10279,1027903,30279,AMA,"Amarillo, TX",TX,Texas,74,12889,1288903,32211,LAS,"Las Vegas, NV",NV,Nevada,85,1425,1429,4,4,0,0,1400-1459,12,1441,1428,10,1425,1438,13,13,0,0,1400-1459,0,,0,120,129,1,758,,,,,,,0
2018,10,1,19393,4261,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,74,1015,1011,-4,0,0,-1,1000-1059,19,1030,1133,4,1140,1137,-3,0,0,-1,1100-1159,0,,0,145,146,1,813,,,,,,,0
2018,10,1,19393,4701,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,74,2030,2024,-6,0,0,-1,2000-2059,15,2039,2128,5,2150,2133,-17,0,0,-2,2100-2159,0,,0,140,129,1,813,,,,,,,0
2018,10,1,19393,5615,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,74,1645,1647,2,2,0,0,1600-1659,19,1706,1758,7,1810,1805,-5,0,0,-1,1800-1859,0,,0,145,138,1,813,,,,,,,0
2018,10,1,19393,106,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,54,2215,2211,-4,0,0,-1,2200-2259,12,2223,2202,3,2215,2205,-10,0,0,-1,2200-2259,0,,0,60,54,1,214,,,,,,,0
2018,10,1,19393,2583,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,54,800,756,-4,0,0,-1,0800-0859,10,806,748,4,755,752,-3,0,0,-1,0700-0759,0,,0,55,56,1,214,,,,,,,0
2018,10,1,19393,3766,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,54,1955,1951,-4,0,0,-1,1900-1959,9,2000,1939,9,2000,1948,-12,0,0,-1,2000-2059,0,,0,65,57,1,214,,,,,,,0
2018,10,1,19393,4165,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,54,1225,1226,1,1,0,0,1200-1259,15,1241,1222,4,1235,1226,-9,0,0,-1,1200-1259,0,,0,70,60,1,214,,,,,,,0
2018,10,1,19393,4501,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,54,1750,1745,-5,0,0,-1,1700-1759,13,1758,1738,4,1745,1742,-3,0,0,-1,1700-1759,0,,0,55,57,1,214,,,,,,,0
2018,10,1,19393,3360,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13,1330,1500,90,90,1,6,1300-1359,16,1516,1722,15,1605,1737,92,92,1,6,1600-1659,0,,0,155,157,1,946,0,0,92,0,0,,0
2018,10,1,19393,3987,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13,2210,2204,-6,0,0,-1,2200-2259,10,2214,12,12,50,24,-26,0,0,-2,0001-0559,0,,0,160,140,1,946,,,,,,,0
2018,10,1,19393,1031,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,1120,1119,-1,0,0,-1,1100-1159,21,1140,1301,2,1310,1303,-7,0,0,-1,1300-1359,0,,0,110,104,1,577,,,,,,,0
2018,10,1,19393,1526,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,800,757,-3,0,0,-1,0800-0859,12,809,930,4,945,934,-11,0,0,-1,0900-0959,0,,0,105,97,1,577,,,,,,,0
2018,10,1,19393,1922,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,1700,1656,-4,0,0,-1,1700-1759,12,1708,1836,4,1850,1840,-10,0,0,-1,1800-1859,0,,0,110,104,1,577,,,,,,,0
2018,10,1,19393,3991,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,2115,2202,47,47,1,3,2100-2159,14,2216,2336,3,2305,2339,34,34,1,2,2300-2359,0,,0,110,97,1,577,0,0,0,0,34,,0
2018,10,1,19393,4436,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,1905,1904,-1,0,0,-1,1900-1959,9,1913,2038,6,2100,2044,-16,0,0,-2,2100-2159,0,,0,115,100,1,577,,,,,,,0
2018,10,1,19393,5150,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,35,1340,1416,36,36,1,2,1300-1359,10,1426,1545,3,1530,1548,18,18,1,1,1500-1559,0,,0,110,92,1,577,18,0,0,0,0,,0
2018,10,1,19393,2574,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11042,1104205,30647,CLE,"Cleveland, OH",OH,Ohio,44,835,833,-2,0,0,-1,0800-0859,18,851,1010,6,1015,1016,1,1,0,0,1000-1059,0,,0,100,103,1,554,,,,,,,0
2018,10,1,19393,5133,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11042,1104205,30647,CLE,"Cleveland, OH",OH,Ohio,44,2200,2155,-5,0,0,-1,2200-2259,15,2210,2330,4,2335,2334,-1,0,0,-1,2300-2359,0,,0,95,99,1,554,,,,,,,0
2018,10,1,19393,2571,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,44,1540,1540,0,0,0,0,1500-1559,22,1602,1707,4,1710,1711,1,1,0,0,1700-1759,0,,0,90,91,1,447,,,,,,,0
2018,10,1,19393,6348,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,44,835,834,-1,0,0,-1,0800-0859,20,854,1001,4,1005,1005,0,0,0,0,1000-1059,0,,0,90,91,1,447,,,,,,,0
2018,10,1,19393,6661,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,44,2200,2208,8,8,0,0,2200-2259,12,2220,2327,5,2325,2332,7,7,0,0,2300-2359,0,,0,85,84,1,447,,,,,,,0
2018,10,1,19393,63,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,2010,2010,0,0,0,0,2000-2059,22,2032,2113,5,2125,2118,-7,0,0,-1,2100-2159,0,,0,135,128,1,721,,,,,,,0
2018,10,1,19393,2838,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,720,719,-1,0,0,-1,0700-0759,10,729,812,4,825,816,-9,0,0,-1,0800-0859,0,,0,125,117,1,721,,,,,,,0
2018,10,1,19393,3845,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,1740,1738,-2,0,0,-1,1700-1759,15,1753,1835,3,1845,1838,-7,0,0,-1,1800-1859,0,,0,125,120,1,721,,,,,,,0
2018,10,1,19393,5577,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,1045,1102,17,17,1,1,1000-1059,19,1121,1204,4,1200,1208,8,8,0,0,1200-1259,0,,0,135,126,1,721,,,,,,,0
2018,10,1,19393,6768,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,74,1330,1331,1,1,0,0,1300-1359,12,1343,1424,7,1440,1431,-9,0,0,-1,1400-1459,0,,0,130,120,1,721,,,,,,,0
2018,10,1,19393,1347,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,38,1525,1542,17,17,1,1,1500-1559,20,1602,1721,3,1710,1724,14,14,0,0,1700-1759,0,,0,105,102,1,547,,,,,,,0
2018,10,1,19393,2600,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,38,715,716,1,1,0,0,0700-0759,10,726,848,3,855,851,-4,0,0,-1,0800-0859,0,,0,100,95,1,547,,,,,,,0
2018,10,1,19393,4747,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,38,2025,2027,2,2,0,0,2000-2059,15,2042,2205,4,2210,2209,-1,0,0,-1,2200-2259,0,,0,105,102,1,547,,,,,,,0
2018,10,1,19393,5207,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,38,1030,1105,35,35,1,2,1000-1059,14,1119,1239,2,1215,1241,26,26,1,1,1200-1259,0,,0,105,96,1,547,23,0,0,0,3,,0
2018,10,1,19393,208,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,82,1835,1846,11,11,0,0,1800-1859,9,1855,1942,6,1945,1948,3,3,0,0,1900-1959,0,,0,190,182,1,1199,,,,,,,0
2018,10,1,19393,4133,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,82,610,607,-3,0,0,-1,0600-0659,9,616,706,5,715,711,-4,0,0,-1,0700-0759,0,,0,185,184,1,1199,,,,,,,0
2018,10,1,19393,4139,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,82,1430,1432,2,2,0,0,1400-1459,14,1446,1533,6,1540,1539,-1,0,0,-1,1500-1559,0,,0,190,187,1,1199,,,,,,,0
2018,10,1,19393,5960,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,82,955,1008,13,13,0,0,0900-0959,15,1023,1105,7,1110,1112,2,2,0,0,1100-1159,0,,0,195,184,1,1199,,,,,,,0
2018,10,1,19393,115,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,43,835,832,-3,0,0,-1,0800-0859,20,852,1018,6,1025,1024,-1,0,0,-1,1000-1059,0,,0,110,112,1,594,,,,,,,0
2018,10,1,19393,1896,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,43,2200,2200,0,0,0,0,2200-2259,16,2216,2342,7,2345,2349,4,4,0,0,2300-2359,0,,0,105,109,1,594,,,,,,,0
2018,10,1,19393,5388,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,43,1530,1531,1,1,0,0,1500-1559,23,1554,1720,7,1730,1727,-3,0,0,-1,1700-1759,0,,0,120,116,1,594,,,,,,,0
2018,10,1,19393,2775,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,34,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,33,1110,1111,1,1,0,0,1100-1159,13,1124,1246,4,1310,1250,-20,0,0,-2,1300-1359,0,,0,120,99,1,581,,,,,,,0
